OWNER,TABLE,DATA_TYPE,LABEL,ALIAS,TYPE,DESC
TRANSPORTATION,RegionalAirportSystem,Point,Operatio_5,OPERATIO_5,Double,Military aircraft operations.
TRANSPORTATION,RegionalAirportSystem,Point,AirportPos,AIRPORTPOS,String,Airport position source.
TRANSPORTATION,RegionalAirportSystem,Point,AirportEle,AIRPORTELE,String,Airport elevation source.
TRANSPORTATION,RegionalAirportSystem,Point,ContractFu,CONTRACTFU,String,"Contract fuel available. (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,TransientS,TRANSIENTS,String,"Transient storage. (ex. Y - yes, N - no, none)"
TRANSPORTATION,RegionalAirportSystem,Point,OtherServi,OTHERSERVI,String,"Other services. (ex. Y - yes, N - no, none)"
TRANSPORTATION,RegionalAirportSystem,Point,WindIndica,WINDINDICA,String,"Wind direction indicator. (ex. Y - yes, N - no, none)"
TRANSPORTATION,RegionalAirportSystem,Point,AirportP_1,AIRPORTP_1,Date,Airport position source date (mm/dd/yyyy).
TRANSPORTATION,RegionalAirportSystem,Point,AirportE_1,AIRPORTE_1,Date,Airport elevation source date (mm/dd/yyyy).
TRANSPORTATION,RegionalAirportSystem,Point,Operatio_6,OPERATIO_6,Date,12-month ending date on which annual operations data in above six field is based (mm/dd/yyyy).
TRANSPORTATION,RegionalAirportSystem,Point,EffectiveD,EFFECTIVED,Date,Information effective date (mm/dd/yyyy). This date coincides with the 56-day charting and publication cycle date.
TRANSPORTATION,RegionalAirportSystem,Point,Inspection,INSPECTION,String,"Airport inspection method. (ex. F - federal, S - state, C - contractor, 1 - 5010-1 public use mail out program, 2 - 5010-2 private use mail out program)"
TRANSPORTATION,RegionalAirportSystem,Point,RASP_ID,RASP_ID,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,RASP_Name,RASP_NAME,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,RASP_Type,RASP_TYPE,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,RoadSafetyAudit,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,RoadSafetyAudit,Polyline,AUDIT_NAME,AUDIT_NAME,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,AUDIT_DATE,AUDIT_DATE,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,AUDIT_TYPE,AUDIT_TYPE,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,LENGTH_MI,LENGTH_MI,Double,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,STATE,STATE,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,COUNTY,COUNTY,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,PUB_NUM,PUB_NUM,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,PUB_LINK,PUB_LINK,String,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,RoadSafetyAudit,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,Shuttles_NJ,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,Shuttles_NJ,Polyline,Route,ROUTE,String,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,State,STATE,String,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,County,COUNTY,String,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,SPONSOR,SPONSOR,String,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,FY,FY,String,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,LENGTH_MI,LENGTH_MI,Double,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,GlobalID,GLOBALID,GlobalID,No variable
TRANSPORTATION,Shuttles_NJ,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,Shuttles_PA,Polyline,OBJECTID,OBJECTID,Integer,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,SHAPE,OBJECTID_1,OID,Feature geometry.
TRANSPORTATION,Shuttles_PA,Polyline,Shape,ORGANIZATI,String,Feature geometry.
TRANSPORTATION,Shuttles_PA,Polyline,ORGANIZATI,PUBLIC_USE,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,PUBLIC_USE,ACTIVE,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,ACTIVE,NOTES,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,NOTES,FUNDING,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,FUNDING,START_,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,START_,ORG_ABR,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,ORG_ABR,SHAPE.LEN,Double,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,SHAPE.LEN,STOP,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,STOP,ROUTE,String,Internal feature number.
TRANSPORTATION,Shuttles_PA,Polyline,ROUTE,GlobalID,GlobalID,No variable
TRANSPORTATION,Shuttles_PA,Polyline,GlobalID,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,TIP_Actions_Line,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,TIP_Actions_Line,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,TIP_Actions_Line,Polyline,YEAR,YEAR,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,MONTH,MONTH,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,TIP_ACTION,TIP_ACTION,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,MPMS_NUM,MPMS_NUM,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,DB_NUM,DB_NUM,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,STATE,STATE,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,COUNTY,COUNTY,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,PROJECT,PROJECT,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,EDITOR,EDITOR,String,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,EDIT_DATE,EDIT_DATE,Date,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,TIP_Actions_Line,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,TIP_Actions_Point,Point,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,TIP_Actions_Point,Point,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,TIP_Actions_Point,Point,YEAR,YEAR,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,MONTH,MONTH,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,TIP_ACTION,TIP_ACTION,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,MPMS_NUM,MPMS_NUM,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,DB_NUM,DB_NUM,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,STATE,STATE,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,COUNTY,COUNTY,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,PROJECT,PROJECT,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,LONG_,LONG_,Double,No variable
TRANSPORTATION,TIP_Actions_Point,Point,LAT,LAT,Double,No variable
TRANSPORTATION,TIP_Actions_Point,Point,MAPTYPE,MAPTYPE,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,EDITOR,EDITOR,String,No variable
TRANSPORTATION,TIP_Actions_Point,Point,EDIT_DATE,EDIT_DATE,Date,No variable
TRANSPORTATION,TIP_Actions_Point,Point,GlobalID,GLOBALID,GlobalID,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,PHILLY_Sidewalks,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,PHILLY_Sidewalks,Polyline,PRE_DIR,PRE_DIR,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,ST_NAME,ST_NAME,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,ST_TYPE,ST_TYPE,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SUF_DIR,SUF_DIR,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,L_F_ADD,L_F_ADD,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,L_T_ADD,L_T_ADD,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,R_F_ADD,R_F_ADD,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,R_T_ADD,R_T_ADD,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,ST_CODE,ST_CODE,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,L_HUNDRED,L_HUNDRED,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,R_HUNDRED,R_HUNDRED,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SEG_ID,SEG_ID,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,ONEWAY,ONEWAY,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,CLASS,CLASS,SmallInteger,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,STNAME,STNAME,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,CLASS1,CLASS1,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,TDG_Street,TDG_STREET,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,BikeNetwor,BIKENETWOR,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,Sidewalk_S,SIDEWALK_S,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,Centerline,CENTERLINE,Integer,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,CopyP_Side,COPYP_SIDE,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SIDEWALK_I,SIDEWALK_I,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,FW_DATE,FW_DATE,Date,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,MAP_PG,MAP_PG,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SWNUM,SWNUM,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_STAT,SW_STAT,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_COND,SW_COND,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_GAP,SW_GAP,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_OBST,SW_OBST,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_BUFF,SW_BUFF,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_NARR,SW_NARR,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,NOTES,NOTES,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,CONCER,CONCER,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,GR_NUM,GR_NUM,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,Shape_Leng,SHAPE_LENG,Double,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SW_STAT2,SW_STAT2,String,No variable
TRANSPORTATION,PHILLY_Sidewalks,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,PHILLY_BikePlan,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,PHILLY_BikePlan,Polyline,OBJECTID_1,OBJECTID_1,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,FNODE_,FNODE_,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,TNODE_,TNODE_,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,LPOLY_,LPOLY_,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,RPOLY_,RPOLY_,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,LENGTH,LENGTH,Double,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,STCL2_,STCL2_,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,STCL2_ID,STCL2_ID,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,PRE_DIR,PRE_DIR,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,ST_NAME,ST_NAME,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,ST_TYPE,ST_TYPE,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,SEG_ID,SEG_ID,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,ONEWAY,ONEWAY,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,CLASS,CLASS,SmallInteger,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,STNAME,STNAME,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,CLASS1,CLASS1,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,SpeedLim,SPEEDLIM,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,RecSign,RECSIGN,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,SurfaWidth,SURFAWIDTH,SmallInteger,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,RecFacil,RECFACIL,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,PARKING,PARKING,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,BikeNetwor,BIKENETWOR,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,Length_Mil,LENGTH_MIL,Double,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,Phase2_Sid,PHASE2_SID,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,Sidewalk_I,SIDEWALK_I,Integer,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,Combined_S,COMBINED_S,String,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,Shape_Leng,SHAPE_LENG,Double,No variable
TRANSPORTATION,PHILLY_BikePlan,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,mp_end,MP_END,Double,Ending milepost.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,photo_id,PHOTO_ID,String,Photo name of the feature.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,width,WIDTH,Integer,Width of the path in feet.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,material,MATERIAL,String,Type of material path consists of.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,mp_start,MP_START,Double,Beginning milepost.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,sri,SRI,String,Route naming convention (Standard Route Identifier) for the route carriageway.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,buffer,BUFFER,String,Indicates if a buffer exists between the roadway and path.
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,OFFSET,OFFSET,SmallInteger,No variable
TRANSPORTATION,NJDOT_CountySidewalk,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,MajorRoads,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,MajorRoads,Polyline,SHIELD,SHIELD,String,No variable
TRANSPORTATION,MajorRoads,Polyline,HWY_NUM,HWY_NUM,String,No variable
TRANSPORTATION,MajorRoads,Polyline,STATE,STATE,String,No variable
TRANSPORTATION,MajorRoads,Polyline,SHAPE,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,MajorRoads,Polyline,GlobalID,GLOBALID,GlobalID,No variable
TRANSPORTATION,MajorRoads,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,Interchanges,Point,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,Interchanges,Point,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,Interchanges,Point,COUNTY,COUNTY,String,No variable
TRANSPORTATION,Interchanges,Point,STATE,STATE,String,No variable
TRANSPORTATION,Interchanges,Point,ROUTE,ROUTE,String,No variable
TRANSPORTATION,Interchanges,Point,RT_TYPE,RT_TYPE,String,No variable
TRANSPORTATION,Interchanges,Point,EXIT_NUM,EXIT_NUM,String,No variable
TRANSPORTATION,Interchanges,Point,Facility,FACILITY,String,No variable
TRANSPORTATION,Interchanges,Point,Interchng,INTERCHNG,String,No variable
TRANSPORTATION,Interchanges,Point,ToDelete,TODELETE,String,No variable
TRANSPORTATION,Interchanges,Point,Numbered,NUMBERED,String,No variable
TRANSPORTATION,Interchanges,Point,ACCESS_FEE,ACCESS_FEE,String,No variable
TRANSPORTATION,Interchanges,Point,Status,STATUS,String,No variable
TRANSPORTATION,Interchanges,Point,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,AirportFootprints,Polygon,OBJECTID_1,OBJECTID_1,OID,Internal feature number.
TRANSPORTATION,AirportFootprints,Polygon,OBJECTID,OBJECTID,Integer,Internal feature number.
TRANSPORTATION,AirportFootprints,Polygon,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,AirportFootprints,Polygon,LocationID,LOCATIONID,String,Location identifier unique 3-4 character alphanumeric identifier assigned to the landing facility. (ex. 'PHL' for Philadelphia International)
TRANSPORTATION,AirportFootprints,Polygon,RASP,RASP,String,Denotes whether a facility is part of DVRPC's Regional Airport System Plan (RASP).
TRANSPORTATION,AirportFootprints,Polygon,DVRPC_Reg,DVRPC_REG,String,Denotes whether a facility is within the DVRPC 9-county region.
TRANSPORTATION,AirportFootprints,Polygon,FP_UPDATED,FP_UPDATED,String,Year of aerial imagery used to update footprint.
TRANSPORTATION,AirportFootprints,Polygon,SiteNumber,SITENUMBER,String,"Landing facility site number - a unique identifying number which, together with the landing facility type code, forms the key to the airport record. (ex. 04508.*A)"
TRANSPORTATION,AirportFootprints,Polygon,Type,TYPE,String,"Landing facility type. (ex. Airport, Balloonport, Seaplane Base, Gliderport, Heliport, Stolport, Ultralight)"
TRANSPORTATION,AirportFootprints,Polygon,Region,REGION,String,"FAA region code. (ex. AAL - Alaska, ACE - Central, AEA - Eastern, AGL - Great Lakes, AIN - International, ANE - New England, ANM - Northwest Mountain, ASO - Southern, ASW - Southwest, AWP - Western-Pacific)"
TRANSPORTATION,AirportFootprints,Polygon,DistrictOf,DISTRICTOF,String,FAA district or field office code. (ex. CHI)
TRANSPORTATION,AirportFootprints,Polygon,State,STATE,String,"Associated state post office code standard two letter abbreviation for u.s. states and territories. (ex. IL, PR, CQ)"
TRANSPORTATION,AirportFootprints,Polygon,StateName,STATENAME,String,Associated state name. (ex. Illinois)
TRANSPORTATION,AirportFootprints,Polygon,County,COUNTY,String,Associated county (or parish) name. (ex. Cook)
TRANSPORTATION,AirportFootprints,Polygon,CountyStat,COUNTYSTAT,String,Associated county's state (post office code) state where the associated county is located; may not be the same as the associated city's state code. (ex. IL)
TRANSPORTATION,AirportFootprints,Polygon,City,CITY,String,Associated city name. (ex. Chicago)
TRANSPORTATION,AirportFootprints,Polygon,FacilityNa,FACILITYNA,String,Official facility name. (ex. Philadelphia Intl)
TRANSPORTATION,AirportFootprints,Polygon,Ownership,OWNERSHIP,String,"Airport ownership type. (ex. PU - publicly owned, PR - privately owned, MA - air force owned, MN - navy owned, MR - army owned)"
TRANSPORTATION,AirportFootprints,Polygon,Use,USE,String,"Facility use. (ex. PU - open to the public, PR - private)"
TRANSPORTATION,AirportFootprints,Polygon,Owner,OWNER,String,Facility owner's name.
TRANSPORTATION,AirportFootprints,Polygon,OwnerAddre,OWNERADDRE,String,Owner's address.
TRANSPORTATION,AirportFootprints,Polygon,OwnerCSZ,OWNERCSZ,String,"Owner's city, state and zip code."
TRANSPORTATION,AirportFootprints,Polygon,OwnerPhone,OWNERPHONE,String,"Owner's phone number. (data formats: nnn-nnn-nnnn (area code + phone number), 1-nnn-nnnn (dial 1-800 then number), 8-nnn-nnnn (dial 800 then number)"
TRANSPORTATION,AirportFootprints,Polygon,Manager,MANAGER,String,Facility manager's name.
